神社名稱,住所,URL,緯度,経度,電話番号
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町千田８−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_165939,36.170454,136.267570,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町末政４−５１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_165716,36.129740,136.283833,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町新間１０−１２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_165517,36.137572,136.275344,-
白山神社（はくさんじんじゃ）,福井県坂井市丸岡町四郎丸４−４３,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_163811,36.114652,136.280706,-
久米田神社（くめだじんじゃ）,福井県坂井市丸岡町下久米田１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_163642,36.115351,136.309002,-
笠間神社（かさまじんじゃ）,福井県坂井市丸岡町篠岡１５−５１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_163510,36.149377,136.286111,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町三本木１６−７,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_163103,36.1563586,136.2848693,-
白山神社（はくさんじんじゃ）,福井県坂井市丸岡町里竹田３−７,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_162815,36.176674,136.261235,-
神明神社（しんめいじんじゃ）,福井県坂井市丸岡町玄女３１−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_162642,36.172758,136.261330,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町熊堂１−１７６,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_162517,36.111047,136.270578,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町儀間１７−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_162212,36.134459,136.270973,-
布久漏神社（ふくろじんじゃ）,福井県坂井市丸岡町北横地１４−２９，３０,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_115627,36.128398,136.252178,-
白山神社（はくさんじんじゃ）,福井県坂井市丸岡町川上１４−２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_115452,36.178626,136.298947,-
諏訪神社（すわじんじゃ）,福井県坂井市丸岡町上安田１７−４９,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_115236,36.121619,136.262867,-
日吉神社（ひよしじんじゃ）,福井県坂井市丸岡町上竹田３１−８,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_115036,36.154951,136.333006,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町上久米田５,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_114257,36.114937,136.320336,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町上金屋４,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_114148,36.109813,136.308745,-
金元神社（かなもとじんじゃ）,福井県坂井市丸岡町金元５−２５,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_114018,36.111296,136.311685,-
白山神社（はくさんじんじゃ）,福井県坂井市丸岡町女形谷３９−１４,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_113846,36.165751,136.289112,-
春日神社（かすがじんじゃ）,福井県坂井市丸岡町小黒３３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_113705,36.141634,136.285649,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町大森９−３８,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_113407,36.131767,136.298291,-
八坂神社（やさかじんじゃ）,福井県坂井市丸岡町内田７−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_113034,36.147268,136.290393,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町宇田４−３０,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_112830,36.169750,136.259564,-
日吉神社（ひよしじんじゃ）,福井県坂井市丸岡町宇随５−７,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_112647,36.112177,136.262318,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町牛ケ島６−３９−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_112503,36.130812,136.267454,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町今福１３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_112153,36.143080,136.265595,-
白山神社（はくさんじんじゃ）,福井県坂井市丸岡町今市４−５９,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_111729,36.114539,136.279824,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町猪爪１８−１６,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_111451,36.142332,136.275455,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町一本田福所１２−３９,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_111146,36.157561,136.260077,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町一本田中９−５,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_110915,36.152959,136.259095,-
神明社（しんめいしゃ）,福井県坂井市丸岡町一本田１３−８,http://www.jinja-fukui.jp/detail/index.php?ID=20161213_105857,36.149584,136.259463,-
八幡神社（はちまんじんじゃ）,福井県坂井市丸岡町板倉３１−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_172727,36.124728,136.288580,-
熊野神社（くまのじんじゃ）,福井県坂井市丸岡町磯部福庄１０−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_172113,36.112289,136.268964,-
白山神社（はくさんじんじゃ）,福井県坂井市丸岡町磯部新保８−２１,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_171410,36.115564,136.254185,-
神明神社（しんめいじんじゃ）,福井県坂井市丸岡町磯部島５−１６,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_171256,36.112849,136.278568,-
白山神社（はくさんじんじゃ）,福井県坂井市丸岡町油為頭９−２５,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_170917,36.123004,136.287383,-
白山神社（はくさんじんじゃ）,福井県坂井市丸岡町赤坂４３−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_165335,36.158312,136.293338,-
春日神社（かすがじんじゃ）,福井県あわら市吉崎６−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_165204,36.288934,136.254523,-
指中神社（ゆびなかじんじゃ）,福井県あわら市指中３５−４９,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_165014,36.250913,136.259469,-
八幡神社（はちまんじんじゃ）,福井県あわら市山室３９−２１,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_164836,36.217341,136.243606,-
八幡神社（はちまんじんじゃ）,福井県あわら市山十楽６２−２４,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_164404,36.243395,136.233466,-
春日神社（かすがじんじゃ）,福井県あわら市山十楽８−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_164208,36.235341,136.232457,-
八坂神社（やさかじんじゃ）,福井県あわら市矢地３１−２４,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_163653,36.203221,136.254700,-
八幡神社（はちまんじんじゃ）,福井県あわら市宮谷１８−１７,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_163512,36.228705,136.259147,-
八幡神社（はちまんじんじゃ）,福井県あわら市南疋田２４−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_160540,36.182351,136.265131,-
八幡神社（はちまんじんじゃ）,福井県あわら市御簾尾３−４８,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_155604,36.197070,136.258936,-
前谷神社（まえだにじんじゃ）,福井県あわら市前谷１０ー２乙,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_145007,36.202676,136.275121,-
春日神社（かすがじんじゃ）,福井県あわら市古屋石塚３９−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_144753,36.182758,136.260659,-
樋山神社（ひやまじんじゃ）,福井県あわら市樋山１１−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_144638,36.265656,136.258174,-
神明神社（しんめいじんじゃ）,福井県あわら市東山３９−４,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_144243,36.1838107,136.2922895,-
大溝神社（おおみぞじんじゃ）,福井県あわら市馬場３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_143436,36.212693,136.221843,-
八幡神社（はちまんじんじゃ）,福井県あわら市東田中１３−１７,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_132424,36.193767,136.269875,-
成田神社（なりたじんじゃ）,福井県あわら市花乃杜５−５−３６,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_132255,36.229524,136.225310,-
八幡神社（はちまんじんじゃ）,福井県あわら市花乃杜３−１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_131632,36.218476,136.221702,-
大鳥神社（おおとりじんじゃ）,福井県あわら市花乃杜１−２１−２,http://www.jinja-fukui.jp/detail/index.php?ID=20161212_131352,36.217130,136.224778,-
春日神社（かすがじんじゃ）,福井県あわら市蓮ケ浦３６−７４,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_172255,36.256579,136.244681,-
貴船八幡神社（きふねはちまんじんじゃ）,福井県あわら市橋屋２３−４６,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_171925,36.266780,136.252502,-
加茂神社（かもじんじゃ）,福井県あわら市中川２２−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_171744,36.195919,136.271432,-
白山神社（はくさんじんじゃ）,福井県あわら市滝４０−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_171249,36.236491,136.264555,-
春日神社（かすがじんじゃ）,福井県あわら市高塚２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_170854,36.223710,136.234601,-
八幡神社（はちまんじんじゃ）,福井県あわら市清間１２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_170715,36.197486,136.249950,-
金峰神社（かなみねじんじゃ）,福井県あわら市清王３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_170338,36.233308,136.233094,-
八幡神社（はちまんじんじゃ）,福井県あわら市菅野２７−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_170055,36.206207,136.243966,-
八幡神社（はちまんじんじゃ）,福井県あわら市次郎丸１０−４３,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_165718,36.189359,136.267152,-
八幡神社（はちまんじんじゃ）,福井県あわら市下金屋３０−４８,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_165441,36.242610,136.282377,-
春日神社（かすがじんじゃ）,福井県あわら市沢４１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_165237,36.249892,136.262400,-
八幡神社（はちまんじんじゃ）,福井県あわら市笹岡２３ー５０−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_164519,36.217087,136.275977,-
八幡神社（はちまんじんじゃ）,福井県あわら市坂口４−８,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_164238,36.249542,136.239460,-
神明神社（しんめいじんじゃ）,福井県あわら市権世市野々２２−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_164038,36.222424,136.296860,-
春日神社（かすがじんじゃ）,福井県あわら市権世５８−８９,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_163625,36.215854,136.288819,-
春日神社（かすがじんじゃ）,福井県あわら市熊坂２１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_155536,36.236586,136.292736,-
八幡神社（はちまんじんじゃ）,福井県あわら市椚３６−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_155409,36.203531,136.284421,-
八幡神社（はちまんじんじゃ）,福井県あわら市清滝５５−２,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_154856,36.201641,136.296481,-
八幡神社（はちまんじんじゃ）,福井県あわら市北疋田１８−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_154633,36.187546,136.267290,-
大宮神社（おおみやじんじゃ）,福井県あわら市北野３−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_154405,36.201275,136.268959,-
八幡神社（はちまんじんじゃ）,福井県あわら市北４−７７,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_154118,36.199482,136.271630,-
白山神社（はくさんじんじゃ）,福井県あわら市河原井手１２−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_153529,36.193589,136.236811,-
春日神社（かすがじんじゃ）,福井県あわら市鎌谷１３−２６,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_153025,36.203327,136.289492,-
春日神社（かすがじんじゃ）,福井県あわら市柿原４−３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_150451,36.235305,136.236104,-
横山神社（よこやまじんじゃ）,福井県あわら市瓜生１７−１７,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_144554,36.184273,136.274446,-
火鎭神社（かちんじんじゃ）,福井県あわら市畝市野々１８−６０−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_143258,36.246534,136.290819,-
春日神社（かすがじんじゃ）,福井県あわら市後山１４１−１７,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_143056,36.191965,136.283700,-
白山神社（はくさんじんじゃ）,福井県あわら市牛ノ谷３３−３１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_142738,36.256188,136.280880,-
八幡神社（はちまんじんじゃ）,福井県あわら市稲越３７−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_142621,36.198479,136.235434,-
天満神社（てんまんじんじゃ）,福井県あわら市池口３−５,http://www.jinja-fukui.jp/detail/index.php?ID=20161209_142058,36.189637,136.236285,-
